bmBFishSubregion,GSiteID,SurveyID,TransectID,LocalBlock,SurveyDate,SiteName,Subregion,Sanctuary,ind,Year,medYear,time
528.416525,311,542,2007,1,2018-01-23T00:00:00Z,Horseshoe Inside,3,Outside,8,2018,2016,2
246.27,316,545,2012,1,2015-08-27T00:00:00Z,Broken Bottom,2,Outside,2,2015,2016,-1
432.9414,316,545,2013,1,2015-08-27T00:00:00Z,Broken Bottom,2,Outside,1,2015,2016,-1
211.0042,316,545,2014,1,2015-08-27T00:00:00Z,Broken Bottom,2,Outside,1,2015,2016,-1
316.85625000000005,316,545,2015,1,2015-08-27T00:00:00Z,Broken Bottom,2,Outside,2,2015,2016,-1
321.657575,316,546,2016,1,2016-02-18T00:00:00Z,Broken Bottom,2,Outside,4,2016,2016,0
400.36685,316,546,2017,1,2016-02-18T00:00:00Z,Broken Bottom,2,Outside,10,2016,2016,0
163.49005,316,546,2018,1,2016-02-18T00:00:00Z,Broken Bottom,2,Outside,2,2016,2016,0
394.1241,316,546,2019,1,2016-02-18T00:00:00Z,Broken Bottom,2,Outside,3,2016,2016,0
279.7653,316,547,2020,1,2017-02-16T00:00:00Z,Broken Bottom,2,Outside,1,2017,2016,1
692.2299777777778,316,547,2021,1,2017-02-16T00:00:00Z,Broken Bottom,2,Outside,9,2017,2016,1
1683.362,316,547,2022,1,2017-02-16T00:00:00Z,Broken Bottom,2,Outside,1,2017,2016,1
495.4950727272727,316,547,2023,1,2017-02-16T00:00:00Z,Broken Bottom,2,Outside,11,2017,2016,1
131.4801,316,548,2024,1,2018-01-25T00:00:00Z,Broken Bottom,2,Outside,1,2018,2016,2
204.1498,316,548,2025,1,2018-01-25T00:00:00Z,Broken Bottom,2,Outside,1,2018,2016,2
301.31192,316,548,2026,1,2018-01-25T00:00:00Z,Broken Bottom,2,Outside,5,2018,2016,2
658.76035,316,548,2027,1,2018-01-25T00:00:00Z,Broken Bottom,2,Outside,8,2018,2016,2
791.703632,347,585,2154,1,2017-03-23T00:00:00Z,Aldinga Pinnacles,3,Inside,25,2017,2016,1
972.0454791666666,347,585,2155,1,2017-03-23T00:00:00Z,Aldinga Pinnacles,3,Inside,24,2017,2016,1
707.8134176470588,347,585,2156,1,2017-03-23T00:00:00Z,Aldinga Pinnacles,3,Inside,34,2017,2016,1
738.7474363636363,347,585,2157,1,2017-03-23T00:00:00Z,Aldinga Pinnacles,3,Inside,22,2017,2016,1
1264.1924666666666,347,586,2158,1,2018-01-20T00:00:00Z,Aldinga Pinnacles,3,Inside,12,2018,2016,2
1265.1962772727272,347,586,2159,1,2018-01-20T00:00:00Z,Aldinga Pinnacles,3,Inside,22,2018,2016,2
659.9439275862069,347,586,2160,1,2018-01-20T00:00:00Z,Aldinga Pinnacles,3,Inside,29,2018,2016,2
2038.097218181818,347,586,2161,1,2018-01-20T00:00:00Z,Aldinga Pinnacles,3,Inside,22,2018,2016,2
292.7164,354,587,2162,1,2017-02-14T00:00:00Z,Myponga Reef,4,Outside,5,2017,2016,1
274.7638,354,587,2163,1,2017-02-14T00:00:00Z,Myponga Reef,4,Outside,4,2017,2016,1
386.95128571428575,354,587,2164,1,2017-02-14T00:00:00Z,Myponga Reef,4,Outside,7,2017,2016,1
471.3827714285714,354,587,2165,1,2017-02-14T00:00:00Z,Myponga Reef,4,Outside,7,2017,2016,1
304.53066,354,588,2166,1,2018-02-19T00:00:00Z,Myponga Reef,4,Outside,5,2018,2016,2
286.68336,354,588,2167,1,2018-02-19T00:00:00Z,Myponga Reef,4,Outside,5,2018,2016,2
388.22382857142856,354,588,2168,1,2018-02-19T00:00:00Z,Myponga Reef,4,Outside,7,2018,2016,2
453.32612727272726,354,588,2169,1,2018-02-19T00:00:00Z,Myponga Reef,4,Outside,11,2018,2016,2
1068.7009833333334,357,589,2170,1,2017-04-04T00:00:00Z,Cape Jervis South,5,Outside,6,2017,2016,1
491.6759777777778,357,589,2171,1,2017-04-04T00:00:00Z,Cape Jervis South,5,Outside,9,2017,2016,1
396.9749,357,589,2172,1,2017-04-04T00:00:00Z,Cape Jervis South,5,Outside,6,2017,2016,1
284.9758166666667,357,589,2173,1,2017-04-04T00:00:00Z,Cape Jervis South,5,Outside,6,2017,2016,1
380.2261692,357,590,2174,1,2018-02-19T00:00:00Z,Cape Jervis South,5,Outside,5,2018,2016,2
340.5124,357,590,2175,1,2018-02-19T00:00:00Z,Cape Jervis South,5,Outside,2,2018,2016,2
956.0314333333333,357,590,2176,1,2018-02-19T00:00:00Z,Cape Jervis South,5,Outside,6,2018,2016,2
894.6180833333333,357,590,2177,1,2018-02-19T00:00:00Z,Cape Jervis South,5,Outside,6,2018,2016,2
1784.4890833333334,382,602,2222,1,2017-02-14T00:00:00Z,Lady Bay,4,Outside,6,2017,2016,1
240.15763333333334,382,602,2223,1,2017-02-14T00:00:00Z,Lady Bay,4,Outside,3,2017,2016,1
673.4990375,382,602,2224,1,2017-02-14T00:00:00Z,Lady Bay,4,Outside,8,2017,2016,1
365.0537333333333,382,602,2225,1,2017-02-14T00:00:00Z,Lady Bay,4,Outside,3,2017,2016,1
543.6065461538461,382,603,2226,1,2018-02-06T00:00:00Z,Lady Bay,4,Outside,13,2018,2016,2
358.33816666666667,382,603,2227,1,2018-02-06T00:00:00Z,Lady Bay,4,Outside,6,2018,2016,2
443.62184,382,603,2228,1,2018-02-06T00:00:00Z,Lady Bay,4,Outside,5,2018,2016,2
908.2496833333333,382,603,2229,1,2018-02-06T00:00:00Z,Lady Bay,4,Outside,6,2018,2016,2
182.0841,385,604,2233,1,2017-03-15T00:00:00Z,Yankalilla Mouth,4,Outside,1,2017,2016,1
230.6731,385,605,2235,1,2018-02-06T00:00:00Z,Yankalilla Mouth,4,Outside,2,2018,2016,2
381.1820333333333,386,606,2238,1,2017-03-15T00:00:00Z,South Shores,4,Outside,3,2017,2016,1
299.653425,386,606,2239,1,2017-03-15T00:00:00Z,South Shores,4,Outside,4,2017,2016,1
395.24170000000004,386,606,2240,1,2017-03-15T00:00:00Z,South Shores,4,Outside,2,2017,2016,1
868.3143333333334,386,606,2241,1,2017-03-15T00:00:00Z,South Shores,4,Outside,3,2017,2016,1
1496.771825,386,607,2242,1,2018-02-20T00:00:00Z,South Shores,4,Outside,4,2018,2016,2
966.7677571428571,386,607,2243,1,2018-02-20T00:00:00Z,South Shores,4,Outside,14,2018,2016,2
369.515275,386,607,2244,1,2018-02-20T00:00:00Z,South Shores,4,Outside,4,2018,2016,2
924.2736,386,607,2245,1,2018-02-20T00:00:00Z,South Shores,4,Outside,12,2018,2016,2
535.2746833333333,387,608,2246,1,2017-03-21T00:00:00Z,Port Gawler,1,Outside,6,2017,2016,1
632.4066666666666,387,608,2247,1,2017-03-21T00:00:00Z,Port Gawler,1,Outside,3,2017,2016,1
1493.149,387,609,2250,1,2018-01-26T00:00:00Z,Port Gawler,1,Outside,1,2018,2016,2
2435.79295,387,609,2251,1,2018-01-26T00:00:00Z,Port Gawler,1,Outside,2,2018,2016,2
976.6337,387,609,2253,1,2018-01-26T00:00:00Z,Port Gawler,1,Outside,2,2018,2016,2
367.1200166666667,390,610,2254,1,2017-04-06T00:00:00Z,Backstairs Deep,5,Outside,6,2017,2016,1
2522.7440666666666,390,610,2255,1,2017-04-06T00:00:00Z,Backstairs Deep,5,Outside,6,2017,2016,1
793.0628769230769,390,610,2256,1,2017-04-06T00:00:00Z,Backstairs Deep,5,Outside,13,2017,2016,1
505.18534444444447,390,610,2257,1,2017-04-06T00:00:00Z,Backstairs Deep,5,Outside,18,2017,2016,1
914.8040428571428,390,611,2258,1,2018-02-07T00:00:00Z,Backstairs Deep,5,Outside,14,2018,2016,2
612.136,390,611,2259,1,2018-02-07T00:00:00Z,Backstairs Deep,5,Outside,7,2018,2016,2
564.401205,390,611,2260,1,2018-02-07T00:00:00Z,Backstairs Deep,5,Outside,20,2018,2016,2
754.3204019047619,390,611,2261,1,2018-02-07T00:00:00Z,Backstairs Deep,5,Outside,21,2018,2016,2
555.1622882352941,391,612,2262,1,2017-04-06T00:00:00Z,Deep Creek,5,Outside,17,2017,2016,1
876.560319047619,391,612,2263,1,2017-04-06T00:00:00Z,Deep Creek,5,Outside,21,2017,2016,1
1687.400823076923,391,612,2264,1,2017-04-06T00:00:00Z,Deep Creek,5,Outside,26,2017,2016,1
695.1615684210526,391,612,2265,1,2017-04-06T00:00:00Z,Deep Creek,5,Outside,19,2017,2016,1
567.1037142857143,391,613,2266,1,2018-02-07T00:00:00Z,Deep Creek,5,Outside,14,2018,2016,2
824.90823125,391,613,2267,1,2018-02-07T00:00:00Z,Deep Creek,5,Outside,16,2018,2016,2
1223.314947826087,391,613,2268,1,2018-02-07T00:00:00Z,Deep Creek,5,Outside,23,2018,2016,2
911.4415,391,613,2269,1,2018-02-07T00:00:00Z,Deep Creek,5,Outside,13,2018,2016,2
319.10515,392,614,2270,1,2017-04-14T00:00:00Z,Chiton Rocks,7,Outside,4,2017,2016,1
242.9883,392,614,2271,1,2017-04-14T00:00:00Z,Chiton Rocks,7,Outside,1,2017,2016,1
216.91840000000002,392,614,2272,1,2017-04-14T00:00:00Z,Chiton Rocks,7,Outside,2,2017,2016,1
452.717575,392,615,2274,1,2018-04-10T00:00:00Z,Chiton Rocks,7,Outside,4,2018,2016,2
225.957925,392,615,2275,1,2018-04-10T00:00:00Z,Chiton Rocks,7,Outside,4,2018,2016,2
127.62366666666667,392,615,2276,1,2018-04-10T00:00:00Z,Chiton Rocks,7,Outside,3,2018,2016,2
450.0229,392,615,2277,1,2018-04-10T00:00:00Z,Chiton Rocks,7,Outside,2,2018,2016,2
336.6725,393,616,2278,1,2017-05-09T00:00:00Z,Encounter Deep,7,Outside,1,2017,2016,1
1237.4454833333334,393,616,2280,1,2017-05-09T00:00:00Z,Encounter Deep,7,Outside,6,2017,2016,1
230.02943333333334,393,616,2281,1,2017-05-09T00:00:00Z,Encounter Deep,7,Outside,3,2017,2016,1
414.97184166666665,393,617,2282,1,2018-02-08T00:00:00Z,Encounter Deep,7,Outside,12,2018,2016,2
558.8793666666667,393,617,2283,1,2018-02-08T00:00:00Z,Encounter Deep,7,Outside,3,2018,2016,2
302.55225,393,617,2284,1,2018-02-08T00:00:00Z,Encounter Deep,7,Outside,2,2018,2016,2
257.71495,393,617,2285,1,2018-02-08T00:00:00Z,Encounter Deep,7,Outside,2,2018,2016,2
512.0113,394,619,2290,1,2018-04-10T00:00:00Z,Port Elliot Deep,7,Inside,4,2018,2016,2
424.59332,394,619,2291,1,2018-04-10T00:00:00Z,Port Elliot Deep,7,Inside,5,2018,2016,2
420.19722,394,619,2292,1,2018-04-10T00:00:00Z,Port Elliot Deep,7,Inside,5,2018,2016,2
362.51509999999996,394,619,2293,1,2018-04-10T00:00:00Z,Port Elliot Deep,7,Inside,3,2018,2016,2
275.32116666666667,395,620,2296,1,2017-06-13T00:00:00Z,Basham's Beach,7,Inside,3,2017,2016,1
5038.716,395,621,2299,1,2018-04-10T00:00:00Z,Basham's Beach,7,Inside,1,2018,2016,2
